,Date,Name,Symbol,Market Cap,Price,Circulating Supply,% 1h,% 24h,% 7d
2322,2017-10-08,Dash,DASH,0.0016404628288468246,0.004240354939928186,1.2449069792871619e-08,0.6064981949458483,-2.68,0.008984698279656988
2323,2017-10-08,NEM,XEM,0.0012494891910605598,2.7307608683036902e-06,1.527216700664709e-05,0.5981498194945848,-8.16,0.007343813280273283
2324,2017-10-08,Neo,NEO,0.001142597953764314,0.0004495773753647115,8.438348477112216e-08,0.6225180505415162,-10.49,0.008541186103431882
2325,2017-10-08,IOTA,MIOTA,0.0009904838464786455,7.0092465482148326e-06,4.716284608708637e-06,0.6049187725631769,-6.06,0.007539706995826803
2326,2017-10-08,Monero,XMR,0.0009719732003491402,0.0012584522892928665,2.5316202418018927e-08,0.6080776173285198,-2.02,0.009177290415734887
2327,2017-10-15,Bitcoin,BTC,0.06728109732694608,0.07960044096337224,2.7748409707624006e-08,0.6062725631768953,-2.03,0.012107992463594584
2328,2017-10-15,Ethereum,ETH,0.022819391506897376,0.004718530387312749,1.6095697004506938e-07,0.6060469314079422,-1.48,0.010536440633198921
2329,2017-10-15,XRP,XRP,0.007249313363782488,3.700850019843176e-06,6.538597932848977e-05,0.6292870036101084,1.63,0.009362178866369671
2330,2017-10-15,Bitcoin Cash,BCH,0.003748826203376017,0.004415167248016298,2.787748550406574e-08,0.6035649819494585,-2.23,0.008638032434716768
2331,2017-10-15,Litecoin,LTC,0.00249115613922105,0.000917799595905446,9.014026054093819e-08,0.578971119133574,1.31,0.012049664559525277
2332,2017-10-15,Dash,DASH,0.001681618825821436,0.00433890590431146,1.2472521766982879e-08,0.6229693140794224,-2.19,0.009806791569086652
2333,2017-10-15,NEM,XEM,0.0013296190347574597,2.9059937352725282e-06,1.527216700664709e-05,0.60514440433213,-0.98,0.010005986864115793
2334,2017-10-15,Monero,XMR,0.0010291891861882146,0.0013299472990161523,2.536874705813333e-08,0.6168772563176895,-5.08,0.010167764258421228
2335,2017-10-15,Neo,NEO,0.000988157864492336,0.000388736523953131,8.438348477112216e-08,0.6211642599277979,-0.02,0.008121885510027998
2336,2017-10-15,BitConnect,BCC,0.0009875694874446786,0.0027061561430426167,1.1717685531943197e-08,0.6006317689530686,-2.69,0.01286295363701995
2337,2017-10-22,Bitcoin,BTC,0.07125724987677036,0.0842298129361018,2.7773439853654476e-08,0.621841155234657,-0.86,0.010297626384462327
2338,2017-10-22,Ethereum,ETH,0.020058796747718686,0.004141803975544911,1.6119134893858058e-07,0.6121389891696751,-1.88,0.00817030867567044
2339,2017-10-22,XRP,XRP,0.005606943163650123,2.8625359842642563e-06,6.538597932848977e-05,0.615072202166065,-2.29,0.007044470074483633
2340,2017-10-22,Bitcoin Cash,BCH,0.003949262943721611,0.00464941854458024,2.7888218770075416e-08,0.5737815884476535,2.2,0.010135848990156892
2341,2017-10-22,Litecoin,LTC,0.0021657077460581226,0.0007963982656694353,9.031088977370862e-08,0.6137184115523465,-2.5,0.00821432973534539
2342,2017-10-22,Dash,DASH,0.001500654585217048,0.0038649360457341467,1.2495949983667397e-08,0.6157490974729242,-1.37,0.008455345037065732
2343,2017-10-22,NEM,XEM,0.0013594428126693094,2.9704794303170604e-06,1.527216700664709e-05,0.6455324909747292,-0.77,0.009790283671708545
2344,2017-10-22,BitConnect,BCC,0.0010576319044250152,0.002874379695332701,1.1817894357935827e-08,0.6238718411552346,-2.37,0.01030753112288919
2345,2017-10-22,Neo,NEO,0.0010259139130713395,0.00040359627107208843,8.438348477112216e-08,0.6441787003610109,5.05,0.00991904527125777
2346,2017-10-22,Monero,XMR,0.0009412061733431856,0.001213732861642419,2.5420752065268908e-08,0.6146209386281588,-2.06,0.008693058759310455
2347,2017-10-29,Bitcoin,BTC,0.07303939886021227,0.08626854220356404,2.7795647956779952e-08,0.6031137184115524,6.96,0.009839807363842863
2348,2017-10-29,Ethereum,ETH,0.02074441818739802,0.004276943562551278,1.6143339129917474e-07,0.6028880866425993,2.93,0.009941055801095245
2349,2017-10-29,XRP,XRP,0.00556871657055951,2.8429099031637467e-06,6.538597932848977e-05,0.6107851985559567,0.59,0.009519554154707613
2350,2017-10-29,Bitcoin Cash,BCH,0.00539484413552952,0.0063352989111140345,2.795932135439248e-08,0.5625,7.8,0.013411015829973059
2351,2017-10-29,Litecoin,LTC,0.002181284512871262,0.0008006038544766873,9.048580382808763e-08,0.6112364620938628,4.47,0.009647215227764962
2352,2017-10-29,Dash,DASH,0.0015482008536202277,0.00398030936534643,1.2519332382457489e-08,0.6105595667870036,2.65,0.009914643165290275
2353,2017-10-29,NEM,XEM,0.0012913697172410516,2.821881959127486e-06,1.527216700664709e-05,0.6053700361010831,2.35,0.009179491468718635
2354,2017-10-29,Neo,NEO,0.0012860417662822951,0.0003891570828338562,1.098378705648198e-07,0.6042418772563177,1.65,0.00934677149548344
2355,2017-10-29,BitConnect,BCC,0.001185681081104732,0.0031836306589593058,1.1967387965702212e-08,0.5976985559566788,7.1,0.010775254881935517
2356,2017-10-29,Monero,XMR,0.0009656499525529274,0.0012427514244124588,2.547269089100142e-08,0.5888989169675091,2.7,0.009833204204891621
2357,2017-11-05,Bitcoin,BTC,0.08798234911191714,0.10384173522096053,2.7816435705178138e-08,0.6128158844765343,0.21,0.011836162420101777
2358,2017-11-05,Ethereum,ETH,0.020174395545221033,0.0041531590653244915,1.6167494493556166e-07,0.6080776173285198,-1.21,0.009137671462027434
2359,2017-11-05,Bitcoin Cash,BCH,0.007535465425042947,0.008841549467649139,2.7983650656334095e-08,0.6401173285198556,1.86,0.013798401155112605
2360,2017-11-05,XRP,XRP,0.005548675599026053,2.8330968626134914e-06,6.538597932848977e-05,0.6040162454873647,-0.78,0.009473332042048916
2361,2017-11-05,Litecoin,LTC,0.0020950531252633088,0.0007675198891929707,9.065622094097644e-08,0.6069494584837545,-0.42,0.009107957246746843
2362,2017-11-05,Dash,DASH,0.001493377130964094,0.0038294689134596546,1.2553017019657814e-08,0.615297833935018,-0.33,0.009087047243401243
2363,2017-11-05,Neo,NEO,0.001222024889347463,0.0003698113743204965,1.098378705648198e-07,0.6477888086642599,-0.21,0.008850434047648395
2364,2017-11-05,NEM,XEM,0.0011564915963323053,2.5274907426198384e-06,1.527216700664709e-05,0.8271660649819494,5.42,0.008335387649451497
2365,2017-11-05,Monero,XMR,0.0009423790715150493,0.0012105085768901924,2.552356572340776e-08,0.6031137184115524,-0.97,0.009193798313112993
2366,2017-11-05,Ethereum Classic,ETC,0.0009169966922292222,0.00018560658456285428,1.6441535732227494e-07,0.6031137184115524,11.14,0.011908797168565442
2367,2017-11-12,Bitcoin,BTC,0.07071865319504952,0.08341182591309125,2.783482734739361e-08,0.6820848375451264,-5.73,0.007358120124667641
2368,2017-11-12,Ethereum,ETH,0.020998667638950738,0.004316476097339449,1.6191657493510597e-07,0.6155234657039711,-1.93,0.009975172122343329
2369,2017-11-12,Bitcoin Cash,BCH,0.016629367175174218,0.01946991350133666,2.8044571486333677e-08,0.3668772563176895,2.02,0.02281721575601768
2370,2017-11-12,XRP,XRP,0.00541916365939156,2.765807441697458e-06,6.538597932848977e-05,0.6130415162454874,-5.89,0.009266433061576658
2371,2017-11-12,Dash,DASH,0.0029362655102586365,0.0075156675030161255,1.2576494448154867e-08,0.967283393501805,55.03,0.020234280079590078
2372,2017-11-12,Litecoin,LTC,0.002262519860759304,0.0008272392502559506,9.083686223215905e-08,0.6491425992779783,-4.98,0.010383467450828476
2373,2017-11-12,Monero,XMR,0.0013544478212125946,0.0017363473640902808,2.5574835947273423e-08,0.6960740072202166,2.55,0.014234209645894596
2374,2017-11-12,Neo,NEO,0.0012489513540070764,0.00037794217934785057,1.098378705648198e-07,0.6723826714801444,-4.99,0.009824399992956631
2375,2017-11-12,IOTA,MIOTA,0.0011760706051391313,8.322792119013241e-06,4.716284608708637e-06,0.6572653429602888,-2.26,0.017241948548185452
2376,2017-11-12,NEM,XEM,0.0011571117243024086,2.528892605555589e-06,1.527216700664709e-05,0.6207129963898917,-5.03,0.009713246817277386
2377,2017-11-19,Bitcoin,BTC,0.09559051594266466,0.11266057457718105,2.7856760543152514e-08,0.6202617328519856,3.04,0.013230529485305769
2378,2017-11-19,Ethereum,ETH,0.024204290155687713,0.004968061989876375,1.6215808614751657e-07,0.5875451263537906,1.99,0.010945836488175943
2379,2017-11-19,Bitcoin Cash,BCH,0.01404280649669837,0.016430534470335562,2.8063726760122964e-08,0.5816787003610109,-6.58,0.007975515486608794
2380,2017-11-19,XRP,XRP,0.006359007335670425,3.2382352510454444e-06,6.554100254011757e-05,0.6098826714801444,1.2,0.011227571270095615
2381,2017-11-19,Litecoin,LTC,0.002750168669112899,0.0010035936075733888,9.100689922622001e-08,0.6162003610108303,3.69,0.011750321353735627
2382,2017-11-19,Dash,DASH,0.002426845832718542,0.006200579882988392,1.2599951513143288e-08,0.6121389891696751,-2.39,0.009308253068267859
2383,2017-11-19,Neo,NEO,0.0018414875865323465,0.0005572404488303654,1.098378705648198e-07,0.6344765342960289,-6.59,0.014655711292282228
2384,2017-11-19,IOTA,MIOTA,0.0017127608993737324,1.2120438811961893e-05,4.716284608708637e-06,0.6001805054151624,4.75,0.014301341761898893
2385,2017-11-19,Monero,XMR,0.0014186676248202164,0.0018151320610794702,2.5625018420386173e-08,0.6040162454873647,-1.56,0.009828802098924125
2386,2017-11-19,NEM,XEM,0.001295286330058497,2.83029313674199e-06,1.527216700664709e-05,0.625,3.38,0.010656398020813158
2387,2017-11-26,Bitcoin,BTC,0.11107509453053266,0.13080152208355658,2.7880305850011684e-08,0.6024368231046932,6.22,0.011335422866299238
2388,2017-11-26,Ethereum,ETH,0.032239476627812604,0.0066074005069432454,1.6240026935571214e-07,0.6112364620938628,1.38,0.013142487365955873
2389,2017-11-26,Bitcoin Cash,BCH,0.020811524391218167,0.024331574162520096,2.8085425775532563e-08,0.6231949458483754,9.82,0.014737150252680884
2390,2017-11-26,XRP,XRP,0.006849043947760494,3.4877668536090694e-06,6.554096512556437e-05,0.6031137184115524,-1.35,0.010297626384462327
2391,2017-11-26,Bitcoin Gold,BTG,0.004358528608161713,0.005141892993909462,2.7829692349299496e-08,0.7581227436823105,2.22,0.02886901093483122
2392,2017-11-26,Dash,DASH,0.003416811867781572,0.008714260313082974,1.2623306760588532e-08,0.5868682310469314,-2.95,0.01406362803965417
2393,2017-11-26,Litecoin,LTC,0.0033072817222750068,0.0012046207525600397,9.118185570457535e-08,0.5967960288808665,-2.41,0.011767929777605607
2394,2017-11-26,Monero,XMR,0.0017934959586463353,0.0022902234100053835,2.5675000652330678e-08,0.6067238267148014,-2.65,0.012386425666038633
2395,2017-11-26,Neo,NEO,0.0017808776598821196,0.0005388760443720312,1.098378705648198e-07,0.6042418772563177,0.49,0.009090348822876864
2396,2017-11-26,IOTA,MIOTA,0.0016677801992501476,1.1802215925546482e-05,4.716284608708637e-06,0.6759927797833936,4.63,0.009147576200454297
2397,2017-12-03,Bitcoin,BTC,0.1349163814225017,0.1587360242453801,2.790546326797112e-08,0.6340252707581228,2.06,0.01165347502245074
2398,2017-12-03,Ethereum,ETH,0.03191215465269214,0.006530578418064107,1.6264203511198067e-07,0.6202617328519856,0.34,0.009430411508865841
2399,2017-12-03,Bitcoin Cash,BCH,0.018717845029509093,0.021868080425525387,2.8105958980072813e-08,0.6071750902527075,8.37,0.008642434540684264
2400,2017-12-03,XRP,XRP,0.006951987587806261,3.5410376451675958e-06,6.554096512556437e-05,0.615297833935018,-0.95,0.009635109436354351
2401,2017-12-03,Dash,DASH,0.004236778766300994,0.010778643672269458,1.2656012252415327e-08,0.6157490974729242,-1.07,0.012007844552834076
2402,2017-12-03,Litecoin,LTC,0.003905217065670348,0.0014195263406106223,9.136156366827886e-08,0.6137184115523465,0.86,0.011295803912591783
2403,2017-12-03,Bitcoin Gold,BTG,0.0038134743760046544,0.004495213621647663,2.7852177056750596e-08,0.5956678700361011,7.44,0.008352996073321477
2404,2017-12-03,IOTA,MIOTA,0.003727255209942673,2.6377384868546533e-05,4.716284608708637e-06,0.5726534296028881,31.25,0.02393535067176137
2405,2017-12-03,Cardano,ADA,0.0024355067226518247,1.8475872187807479e-06,4.399671259710307e-05,0.6204873646209387,-0.52,0.036129184201722106
2406,2017-12-03,Monero,XMR,0.0022003279616356025,0.002804426734838741,2.572480640053368e-08,0.6283844765342961,-1.29,0.011953918754732264
2407,2017-12-10,Bitcoin,BTC,0.1843160732572919,0.21666408484905778,2.7930768321368164e-08,0.6419223826714802,3.8,0.013355989505379372
2408,2017-12-10,Ethereum,ETH,0.030304347914331235,0.0061923088916674635,1.6288640909431354e-07,0.618231046931408,-5.87,0.008880148262928985
2409,2017-12-10,Bitcoin Cash,BCH,0.01588722860648742,0.018547627875906275,2.8126619456542032e-08,0.654557761732852,-4.78,0.007721293866985966
2410,2017-12-10,IOTA,MIOTA,0.008181479580687151,5.789827297890106e-05,4.716284608708637e-06,0.6401173285198556,-9.27,0.021275378140902607
2411,2017-12-10,XRP,XRP,0.006552563803494729,3.326552615997739e-06,6.573827808235695e-05,0.6204873646209387,-2.63,0.008778899825676603
2412,2017-12-10,Litecoin,LTC,0.005747057761516641,0.0020840093721564553,9.158454408783165e-08,0.6362815884476535,-2.68,0.01458747864978606
2413,2017-12-10,Dash,DASH,0.0038015534462785203,0.00965420941150382,1.2679420105591212e-08,0.6193592057761733,-4.06,0.008325482911024635
2414,2017-12-10,Bitcoin Gold,BTG,0.0027238776044257395,0.0032084436329220933,2.787336698444432e-08,0.6951714801444043,-4.37,0.006167350460460285
2415,2017-12-10,Monero,XMR,0.002701221185528279,0.003439190272146659,2.5752246228419286e-08,0.644404332129964,-6.1,0.011907696642073569
2416,2017-12-10,NEM,XEM,0.002526954823027211,5.523271836319088e-06,1.527216700664709e-05,0.618231046931408,-8.96,0.014029511718406086
2417,2017-12-17,Bitcoin,BTC,0.228474905637567,0.2683272199928655,2.7956774218854058e-08,0.5661101083032491,-1.7,0.011766829251113733
2418,2017-12-17,Ethereum,ETH,0.04946788171271669,0.010093132696687365,1.63130481017935e-07,0.5816787003610109,3.0,0.01603136940712437
2419,2017-12-17,Bitcoin Cash,BCH,0.022385876187333197,0.026115024189382142,2.8147980777100102e-08,0.592283393501805,2.5,0.013628920075364055
2420,2017-12-17,XRP,XRP,0.020109731031658494,1.0211101493469437e-05,6.573827808235695e-05,0.5879963898916968,-3.53,0.031893257734500184
2421,2017-12-17,Litecoin,LTC,0.012346663091774087,0.0044680174806940995,9.177294896668133e-08,0.5735559566787004,5.79,0.02166716557200965
2422,2017-12-17,Cardano,ADA,0.009479491812813627,7.191488729862424e-06,4.399671259710307e-05,0.569043321299639,26.82,0.0494884752865771
2423,2017-12-17,IOTA,MIOTA,0.007783480516469729,5.508052847804216e-05,4.716284608708637e-06,0.6121389891696751,7.51,0.008647937173143633
2424,2017-12-17,Dash,DASH,0.006115811047689265,0.015503482510923625,1.2702887352333947e-08,0.6010830324909747,11.12,0.01580686200278213
2425,2017-12-17,NEM,XEM,0.004411870691720564,9.64194514155465e-06,1.527216700664709e-05,0.5832581227436823,4.38,0.016996531140497616
2426,2017-12-17,Monero,XMR,0.003879295008222718,0.004925725729216703,2.582343196372994e-08,0.6074007220216606,5.42,0.013883141694986882
2427,2017-12-24,Bitcoin,BTC,0.16635436981478233,0.1952203482660536,2.7978729475080648e-08,0.6475631768953068,-6.13,0.00657234420946981
2428,2017-12-24,Ethereum,ETH,0.0477646905508885,0.009731031500382958,1.6337509087757622e-07,0.6764440433212997,-4.64,0.009170687256783645
2429,2017-12-24,Bitcoin Cash,BCH,0.03491393858428819,0.040697763192235246,2.817057069601248e-08,0.6629061371841155,-11.5,0.01582667147963586
2430,2017-12-24,XRP,XRP,0.0288226978932315,1.4633979055762901e-05,6.573827808235695e-05,0.6385379061371841,-10.78,0.014411394411086263
2431,2017-12-24,Litecoin,LTC,0.0107110936727177,0.0038688612619542494,9.194629333393641e-08,0.6647111913357401,-5.5,0.008109779718617387
2432,2017-12-24,Cardano,ADA,0.007206998952147848,5.467197318889061e-06,4.399671259710307e-05,0.6295126353790613,-7.7,0.007147919564719761
2433,2017-12-24,IOTA,MIOTA,0.006895262677963897,4.8795976937071756e-05,4.716284608708637e-06,0.6541064981949458,-5.57,0.008633630328749274
2434,2017-12-24,NEM,XEM,0.006696584249936863,1.4635380918698652e-05,1.527216700664709e-05,0.805956678700361,10.18,0.015034292405486784
2435,2017-12-24,Dash,DASH,0.006563046902406882,0.016607729945414453,1.2726257872410667e-08,0.6360559566787004,-8.32,0.010397774295222834
2436,2017-12-24,Monero,XMR,0.003728081910319,0.004725119143110778,2.587151869241234e-08,0.6976534296028881,-13.98,0.009262030955609164
2437,2017-12-31,Bitcoin,BTC,0.1692427496287468,0.19845388531365618,2.8001086910602778e-08,0.6098826714801444,8.41,0.009989478966737688
2438,2017-12-31,XRP,XRP,0.06351732000300606,3.225119056934198e-05,6.573827808235695e-05,0.6137184115523465,5.75,0.023316854783328345
2439,2017-12-31,Ethereum,ETH,0.05214841886816662,0.01060831732557575,1.6361821929196424e-07,0.6164259927797834,4.91,0.010492419573523974
2440,2017-12-31,Bitcoin Cash,BCH,0.030485208740784718,0.03550932828072833,2.8191592624759972e-08,0.5999548736462094,5.0,0.0084399376661795
2441,2017-12-31,Cardano,ADA,0.01329865554385669,1.0089139418059125e-05,4.399671259710307e-05,0.5911552346570397,6.15,0.01956846155200648
2442,2017-12-31,Litecoin,LTC,0.009025016802307098,0.003253723805746841,9.21218861719366e-08,0.5927346570397112,5.27,0.007965610748181931
2443,2017-12-31,IOTA,MIOTA,0.007034131611431398,4.9778682855033e-05,4.716284608708637e-06,0.6035649819494585,5.03,0.010161161099469986
2444,2017-12-31,NEM,XEM,0.006632638427319446,1.4495194625123581e-05,1.527216700664709e-05,0.6507220216606499,10.48,0.010235996900917399
2445,2017-12-31,Dash,DASH,0.00583652487061246,0.014743112054572445,1.2749701361726663e-08,0.5875451263537906,4.05,0.008442138719163248
2446,2017-12-31,Stellar,XLM,0.004591674519149281,5.057853341649855e-06,3.030546942064648e-05,0.6365072202166066,10.47,0.016851261643570287
2447,2018-01-07,Bitcoin,BTC,0.19715790769802108,0.23099322684683357,2.8024991972781167e-08,0.5893501805054152,-5.8,0.01146968709830783
2448,2018-01-07,XRP,XRP,0.09325952367299732,4.735205811324854e-05,6.573827808235695e-05,0.6202617328519856,8.19,0.014858208166786992
2449,2018-01-07,Ethereum,ETH,0.07958770475720227,0.01616586274806583,1.638656393157971e-07,0.6732851985559567,10.26,0.015366651406032647
2450,2018-01-07,Bitcoin Cash,BCH,0.03356552697113907,0.03906823771571863,2.8212909824382668e-08,0.5843862815884476,0.55,0.01067180539169939
2451,2018-01-07,Cardano,ADA,0.01863562049175432,1.4137719576507152e-05,4.399671259710307e-05,0.5927346570397112,-1.2,0.013905152224824356
2452,2018-01-07,NEM,XEM,0.011819722180790313,2.583206018653951e-05,1.527216700664709e-05,0.6245487364620939,11.81,0.018087152893944462
2453,2018-01-07,Litecoin,LTC,0.011236753138322128,0.004043673570042362,9.229013966203295e-08,0.5907039711191335,-3.21,0.012280775122818756
2454,2018-01-07,TRON,TRX,0.009355517513410046,2.7994521521554743e-06,0.0001115715259652547,0.8255866425992779,15.9,0.04767920973393672
2455,2018-01-07,Stellar,XLM,0.008914521791660227,9.807364967973233e-06,3.033752988306463e-05,0.6351534296028881,-0.75,0.01878928879575989
2456,2018-01-07,IOTA,MIOTA,0.008063623342864317,5.70641645321294e-05,4.716284608708637e-06,0.5663357400722022,2.58,0.011052587557887694
2457,2018-01-14,Bitcoin,BTC,0.1649282199531181,0.19306400269828186,2.8049852422906344e-08,0.6243231046931408,-4.35,0.007835748622140832
2458,2018-01-14,Ethereum,ETH,0.0944722073025302,0.01916024197882933,1.641135141246561e-07,0.6374097472924187,-1.86,0.0113244176013805
2459,2018-01-14,XRP,XRP,0.051386449797106715,2.609140482965339e-05,6.573827462734831e-05,0.6033393501805054,-7.22,0.004807099716504375
2460,2018-01-14,Bitcoin Cash,BCH,0.03077576967477819,0.03579404664297929,2.8234673324236277e-08,0.6134927797833936,-5.65,0.008677651388424221
2461,2018-01-14,Cardano,ADA,0.014824341616866733,1.1247078202989206e-05,4.399671259710307e-05,0.5929602888086642,-8.36,0.007406543290310085
2462,2018-01-14,Litecoin,LTC,0.009314691699600466,0.0033459663869192372,9.245945375153736e-08,0.5934115523465704,-9.08,0.007771918085612157
2463,2018-01-14,NEM,XEM,0.008925506936004897,1.9506854620432344e-05,1.527216700664709e-05,0.6229693140794224,-7.2,0.0071897395714109625
2464,2018-01-14,Stellar,XLM,0.008043716015748003,8.844285131112503e-06,3.035896892095341e-05,0.5900270758122743,-4.69,0.008634730855241147
2465,2018-01-14,Neo,NEO,0.007894659940369057,0.002389054746975808,1.098378705648198e-07,0.7375902527075813,22.54,0.01697121903118452
2466,2018-01-14,IOTA,MIOTA,0.007399931990261266,5.23665218344288e-05,4.716284608708637e-06,0.6103339350180506,-5.31,0.008461948196016974
2467,2018-01-21,Bitcoin,BTC,0.13904091408694622,0.16261792290076738,2.807484014496049e-08,0.6498194945848376,-9.62,0.007831346516173338
2468,2018-01-21,Ethereum,ETH,0.07265549218428452,0.014713672932921678,1.6435796447014638e-07,0.6462093862815884,-8.66,0.007102797978552939
2469,2018-01-21,XRP,XRP,0.0381020928672165,1.9345640382821012e-05,6.573827462734831e-05,0.6189079422382672,-11.97,0.006697804229543414
2470,2018-01-21,Bitcoin Cash,BCH,0.0214299219651835,0.024906057593590734,2.8255567981054798e-08,0.644629963898917,-11.71,0.00620476836118399
2471,2018-01-21,Cardano,ADA,0.011330128899178053,8.596155391484626e-06,4.399671259710307e-05,0.6328971119133574,-12.67,0.006988343223398074
2472,2018-01-21,Litecoin,LTC,0.007445363662871912,0.002669427334125948,9.263317993457934e-08,0.6358303249097473,-9.25,0.00726567589935025
2473,2018-01-21,NEM,XEM,0.0068411941171214324,1.495220194217831e-05,1.527216700664709e-05,0.6243231046931408,-11.07,0.006980639537954958
2474,2018-01-21,Neo,NEO,0.006073008382877335,0.0018378422406386315,1.098378705648198e-07,0.6432761732851986,-11.5,0.007728997552429082
2475,2018-01-21,EOS,EOS,0.0059316426373335574,0.00018841031043435568,1.0507029889332082e-06,0.690658844765343,-11.83,0.009071639872515011
2476,2018-01-21,Stellar,XLM,0.00591836956424731,6.505977754280331e-06,3.0362427535623127e-05,0.6595216606498195,-12.46,0.006640576851965981
2477,2018-01-28,Bitcoin,BTC,0.14139335564803895,0.16522847205972235,2.809917114386116e-08,0.6037906137184116,2.39,0.009727553661671743
2478,2018-01-28,Ethereum,ETH,0.0863802582718335,0.017467352297616784,1.646017699711965e-07,0.6026624548736462,11.69,0.011586342906446443
2479,2018-01-28,XRP,XRP,0.03864225505709396,1.962040551822815e-05,6.573827462734831e-05,0.5983754512635379,13.9,0.009616400485992499
2480,2018-01-28,Bitcoin Cash,BCH,0.021079241779021693,0.024480031447416097,2.8277246632955764e-08,0.6058212996389891,6.38,0.009343469916007818
2481,2018-01-28,Cardano,ADA,0.012385667620458765,9.396619127798279e-06,4.399671259710307e-05,0.6141696750902527,7.14,0.010667403285731894
2482,2018-01-28,Stellar,XLM,0.00807904469912624,8.893350333863776e-06,3.03209347689745e-05,0.6220667870036101,2.78,0.013595904280607841
2483,2018-01-28,Litecoin,LTC,0.007594517797082,0.0027177916054093474,9.281106366730097e-08,0.608528880866426,6.66,0.0097000404993749
2484,2018-01-28,Neo,NEO,0.007048666769794321,0.0021330745749077295,1.098378705648198e-07,0.6110108303249098,7.85,0.011284798647673048
2485,2018-01-28,EOS,EOS,0.0067824264368475246,0.00021055974481921677,1.0746873805534016e-06,0.6468862815884476,4.32,0.01091502174640348
2486,2018-01-28,NEM,XEM,0.006610283234441395,1.4447531285308057e-05,1.527216700664709e-05,0.6222924187725631,-1.45,0.009157480938881161
2487,2018-02-04,Bitcoin,BTC,0.09937461466022081,0.11603233531024865,2.8122334634933425e-08,0.5773916967509025,-9.13,0.006310418904403867
2488,2018-02-04,Ethereum,ETH,0.05795009356014305,0.01170106948399342,1.6484474735622884e-07,0.5764891696750902,-12.8,0.005982462009825501
2489,2018-02-04,XRP,XRP,0.022678070382116958,1.1434927836379799e-05,6.619657749546363e-05,0.5390342960288809,-10.64,0.005115247134229015
2490,2018-02-04,Bitcoin Cash,BCH,0.01407784829020368,0.016337030212520993,2.829843656064949e-08,0.6069494584837545,-7.9,0.005951647268053037
2491,2018-02-04,Cardano,ADA,0.007008799286832578,5.317197984763736e-06,4.399671259710307e-05,0.5081227436823105,-12.51,0.004865427620573682
2492,2018-02-04,Litecoin,LTC,0.0058098125827946824,0.002075037449367651,9.298903224797523e-08,0.5582129963898917,-6.3,0.007103898505044813
2493,2018-02-04,Neo,NEO,0.004977842895515547,0.0015063016563335906,1.098378705648198e-07,0.5575361010830325,-11.33,0.006192662569773379
2494,2018-02-04,Stellar,XLM,0.0049565687459262745,5.2877588631129704e-06,3.1285049268300664e-05,0.5322653429602888,-11.92,0.005161469246887712
2495,2018-02-04,EOS,EOS,0.003971814313658511,0.0001206400505313595,1.0984796119243613e-06,0.5464801444043321,-11.74,0.004950168160447958
2496,2018-02-04,NEM,XEM,0.003533390599548877,7.722794782511939e-06,1.527216700664709e-05,0.559341155234657,-11.38,0.004546274937930306
2497,2018-02-11,Bitcoin,BTC,0.09768615538302954,0.11397103604952082,2.8144861766360848e-08,0.5507671480144405,-4.79,0.00936768149882904
2498,2018-02-11,Ethereum,ETH,0.05664300208443269,0.011420416524256129,1.6508728013798927e-07,0.5476083032490975,-4.39,0.009209205683999225
2499,2018-02-11,XRP,XRP,0.02791741968471598,1.4077439470269872e-05,6.619657749546363e-05,0.5214350180505415,-4.65,0.012016648764769065
2500,2018-02-11,Bitcoin Cash,BCH,0.014720198553812201,0.01706964378274431,2.832009484904182e-08,0.5331678700361011,-3.47,0.01028111848708422
2501,2018-02-11,Cardano,ADA,0.006832620827540791,5.184021005867419e-06,4.399671259710307e-05,0.5345216606498195,-7.58,0.009265332535084785
2502,2018-02-11,Litecoin,LTC,0.005858762240711352,0.0020886355198444324,9.316577053333615e-08,0.5354241877256318,-3.53,0.009603194168090015
2503,2018-02-11,Stellar,XLM,0.004860578249588547,5.1868247317389194e-06,3.1278300789660324e-05,0.5214350180505415,-7.45,0.009224613054885457
2504,2018-02-11,Neo,NEO,0.004789974831201473,0.0014495262074356874,1.098378705648198e-07,0.5083483754512635,-5.21,0.009221311475409836
2505,2018-02-11,EOS,EOS,0.003980398658163541,0.00011795968859820416,1.125872922768409e-06,0.5209837545126353,-6.26,0.009229015160852953
2506,2018-02-11,NEM,XEM,0.0033907955747845093,7.410179347839533e-06,1.527216700664709e-05,0.552797833935018,-8.35,0.009120063038157454
2507,2018-02-18,Bitcoin,BTC,0.12688939930090212,0.14792121244123776,2.8168342588776007e-08,0.5796480144404332,-4.89,0.012385325139546759
2508,2018-02-18,Ethereum,ETH,0.06433398374986589,0.012952091967857347,1.653297603140191e-07,0.6017599277978339,-5.17,0.010656398020813158
2509,2018-02-18,XRP,XRP,0.031150937228179677,1.570780606454794e-05,6.619657749546363e-05,0.5832581227436823,-6.9,0.010347150076596643
2510,2018-02-18,Bitcoin Cash,BCH,0.017995389135648843,0.020852150355986854,2.8341391685155883e-08,0.5864169675090253,-5.71,0.011569835009068339
2511,2018-02-18,Litecoin,LTC,0.008499366707918931,0.003024379029458026,9.334157549121795e-08,0.5940884476534296,-6.32,0.013992093817682379
2512,2018-02-18,Cardano,ADA,0.007125494937601882,5.405515349716029e-06,4.399671259710307e-05,0.578971119133574,-8.14,0.009692336813931786
